date,close,open,high,low,volume,change,symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,stochastic_osc,atr,adx_14,adx_20,sma_3,sma_7,sma_14,sma_21,sma_50,sma_100,wma_3,wma_7,wma_14,wma_21,wma_50,wma_100,ema_6,ema_12,ema_26,out_macd,out_macd_signal,out_macd_hist,rsi_6,rsi_12,rsi_14,stochrsi_6,stochrsi_12,stochrsi_14,bbands_middle,bbands_upper,bbands_lower,obv,mfi_14,mom_1,mom_3,mom_7,cci_12,cci_20,rocr_3,rocr_12,willr,trix,net_profit_loss_before_tax,depreciation_fixed_assets,credit_risk_reserve,unrealized_forex_gain_loss,investment_income_loss,interest_income,interest_dividend_income,net_cash_flow_operating_before_wc_changes,change_in_receivables,change_in_inventories,change_in_payables,change_in_prepaid_expenses,interest_expense_paid,corporate_income_tax_paid,other_cash_inflows_operating,other_cash_outflows_operating,net_cash_flow_from_business_activities,capital_expenditure,cash_from_fixed_assets_sale,cash_outflow_loans_debt_instruments,cash_inflow_loan_recoveries,investments_in_other_businesses,cash_from_sale_investments,dividends_profit_received,cash_flow_investing,increase_in_equity,cash_used_share_repurchase,cash_from_borrowings,cash_repayment_borrowings,dividends_paid,cash_flow_financing,net_cash_flow_period,cash_and_equivalents,exchange_rate_effect,ending_cash_equivalents,revenue_growth_percent,revenue_vnd,net_profit_after_tax_parent_vnd,profit_growth_percent,financial_income,interest_expense,sales_revenue_service_income,revenue_deductions,net_revenue,cogs,gross_profit,financial_expenses,profit_loss_associates,selling_expenses,administrative_expenses,operating_profit_loss,other_income,profit_loss_joint_ventures,other_income_expense,other_profit,profit_before_tax,current_corporate_tax_expense,deferred_corporate_tax_expense,net_profit,minority_interest,parent_company_shareholders,loans_to_equity_ratio,debt_to_equity,fixed_assets_to_equity,equity_to_chartered_capital,asset_turnover,fixed_asset_turnover,avg_collection_period,avg_inventory_days,avg_payment_days,cash_cycle,inventory_turnover,ebit_margin_percent,gross_profit_margin_percent,net_profit_margin_percent,roe_percent,roic_percent,roa_percent,ebitda_billion_vnd,ebit_billion_vnd,dividend_yield_percent,current_ratio,cash_ratio,quick_ratio,interest_coverage,financial_leverage,market_cap_billion_vnd,shares_outstanding_million,pe,pb,ps,p_cash_flow,eps_vnd,bvps_vnd,ev_ebitda
2023-04-23,29498.666666666668,29960.0,30043.0,29250.0,25543.333333333332,-0.24,CMG_RRV,-0.0012076340530229,-0.0059756481107067,0.0353073305411919,0.001458253452479,0.0082651289648516,0.0130216310569163,37122.0,53097.619047619046,51694.92063492064,0.0181686693368935,-0.0236982643524699,0.5778063043788333,53.838748495788295,633.9285714285714,,,29534.333333333332,29605.285714285714,29623.071428571428,29529.190476190477,29080.033333333336,29311.555,29522.44444444444,29568.523809523813,29613.77777777778,29599.45743145743,29259.392156862745,29192.354488448844,29568.953031847963,29558.137271839692,29402.940492387293,155.1967794523989,190.2005971126746,-35.00381766027567,10.88087359955884,39.800815073861365,44.85535369128911,0.0,0.0,0.0,29529.190476190477,30045.779828315244,29012.60112406571,10884950.0,66.12267463831242,-35.66666666666424,-71.33333333333212,-213.33333333333212,76.02249488752388,71.70822746613806,0.997587645135836,0.9951980927319142,-46.161251504211705,0.1024859406272282,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-24,29463.0,30173.0,30173.0,29250.0,27880.0,-0.36,CMG_RRV,-0.0012090941963478,-0.0071775171856045,0.0280779296307065,0.0013019810984273,0.0082209045914018,0.0130056834360995,29726.0,50089.52380952381,51152.380952380954,0.0235309713982699,-0.0305902628177509,0.5758985879332477,50.0,649.1428571428571,,,29498.666666666668,29569.714285714286,29618.0,29559.61904761905,29100.38,29320.308333333334,29486.77777777778,29532.952380952374,29592.434920634925,29593.440115440113,29274.410457516336,29195.353399339932,29538.68073703426,29543.50076847974,29407.38934480305,136.111423676688,179.38276242547727,-43.27133874878928,7.788640420090218,35.46246541303536,41.09997099583438,0.0,0.0,0.0,29559.61904761905,29965.073485979046,29154.164609259045,10857070.0,65.97618585550467,-35.66666666666788,-107.0,-249.0,132.7967806841022,93.04703476482652,0.9963814677037538,1.0,-50.0,0.0975958990775849,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-25,29321.0,29783.0,29783.0,28540.0,66120.0,-0.48,CMG_RRV,-0.0048196042493975,-0.0084206966520121,0.0172425756314182,0.0018267829040161,0.0083083143865986,0.0130194384547945,32724.0,50876.666666666664,51915.07936507936,0.015512204949132,-0.0417352180774267,0.5683033804022251,47.82608695652174,674.5,,,29427.55555555556,29519.0,29595.14285714286,29584.95238095238,29112.44,29327.525,29397.94444444445,29470.77380952381,29552.83492063492,29571.747474747477,29283.062222222223,29195.367095709567,29476.48624073876,29509.26988102132,29400.9901340769,108.27974694441946,165.1621593292657,-56.88241238484625,3.0141493078299533,23.440491367303963,29.683559361458563,0.0,0.0,0.0,29584.95238095238,29818.00795712643,29351.896804778335,10790950.0,60.75672495594955,-142.0,-213.33333333333212,-355.0,-355.1662174303745,-170.92399873856712,0.9927767682809836,0.9868403338718365,-52.17391304347826,0.090987315115254,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-26,29392.0,29286.0,29392.0,28682.0,25780.0,0.24,CMG_RRV,0.0024214726646429,-0.0060196144741291,0.0209455000173677,0.0025601118048595,0.0038051593097647,0.0116649192628191,33706.0,41771.42857142857,50154.12698412698,0.0,-0.0206241890323021,0.5721009841677365,52.17391304347826,664.3571428571429,,,29392.0,29478.428571428572,29590.071428571428,29568.04761904762,29127.34,29335.335,29380.166666666668,29439.023809523813,29525.74920634921,29554.206349206343,29294.02535947712,29196.64382838284,29452.3473148134,29491.228360864192,29400.32419821935,90.90416264484156,150.3105599923809,-59.406397347539325,32.135247310969575,36.217497102508496,39.39559383503842,1.0,0.2807207916089162,0.2536465169037619,29568.04761904762,29803.2260653088,29332.86917278644,10816730.0,39.14382125794952,71.0,-106.66666666666788,-284.0,-218.3379120879182,-179.743330714258,0.9963840173567168,0.9892299407646742,-47.82608695652174,0.0838139039967433,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-27,29463.0,29392.0,29463.0,28540.0,108980.0,0.24,CMG_RRV,0.0024156232988568,-0.0024152681060459,-0.0095471812283591,0.0030288765450088,0.0030580835343533,0.0113265929787383,50860.66666666667,45726.666666666664,50870.0,0.0,-0.0289874795862819,0.5758985879332477,56.52173913043478,684.6428571428571,,,29392.0,29463.14285714286,29572.285714285714,29569.714285714286,29138.7,29342.435,29415.666666666668,29435.166666666664,29508.80634920635,29544.65656565656,29307.188496732026,29199.171848184815,29455.39093915243,29486.885536115857,29404.9668502031,81.91868591275488,136.6321851764557,-54.71349926370081,52.22022984319548,46.725092139709915,47.72634413601064,1.0,0.5115808583475404,0.4712184172903236,29569.714285714286,29801.191213835617,29338.237357592956,10925710.0,33.546076173045876,71.0,0.0,-107.0,-142.16543653993207,-167.00250998692096,1.0,0.991619547657512,-43.47826086956522,0.0768836903626724,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-28,29534.0,29179.0,29534.0,29144.0,21430.0,0.24,CMG_RRV,0.0024098021246987,0.0011977942505876,0.0036020116895474,0.0032364951680197,0.002999567006362,0.0112727239392806,50038.0,44792.857142857145,50787.619047619046,0.0,-0.0011994927859076,0.5796961916987591,60.86956521739131,679.5714285714286,,,29463.0,29458.0,29559.571428571428,29569.714285714286,29154.32,29346.695,29486.666666666668,29452.88095238095,29503.701587301584,29541.409812409813,29322.690457516335,29202.96521452145,29477.85067082316,29494.133915174956,29414.524861299167,79.60905387578896,125.22755891632237,-45.61850504053339,66.2175834916496,55.407066171802086,54.88240130050208,1.0,0.7023306062561379,0.6581111820838589,29569.714285714286,29801.191213835617,29338.237357592956,10947140.0,34.18720537672108,71.0,213.0,-36.0,-24.661709130807587,-38.24626296289626,1.0072644179939292,0.99400915455035,-39.130434782608695,0.0707386803608933,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-29,29528.166666666668,29238.166666666668,29534.0,29084.833333333332,20310.0,0.18,CMG_RRV,-0.0001975124715016,0.0022118136872235,-0.0001975124715016,0.003153534658752,0.0029998907360915,0.0112485058141035,48524.0,43970.15873015873,50677.089947089946,0.0001995109132469,-0.0052442868624914,0.5793841819997148,60.51234945907336,677.0357142857143,,,29508.38888888889,29457.11904761905,29546.440476190477,29569.436507936512,29162.72333333333,29346.636666666665,29519.25,29470.422619047626,29499.51428571429,29537.632756132753,29337.351111111107,29206.558712871287,29492.22666963559,29499.36972309676,29422.94277280787,76.4269502888892,115.46743719083572,-39.04048690194652,64.05900161823044,54.54398478565305,54.1792795951562,0.965847079335259,0.7680837593637784,0.6397479470680056,29569.436507936512,29801.10735864351,29337.765657229516,10926830.0,34.55613397716027,-5.833333333332121,136.16666666666788,-6.166666666664241,-27.604608853852415,-48.573836467784936,1.004632779894756,0.9938128253455396,-39.48765054092664,0.0652060631366691,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-30,29522.333333333332,29297.333333333332,29534.0,29025.666666666668,19190.0,0.12,CMG_RRV,-0.0001975514903849,0.0068665234246216,-0.0003950249430035,0.0014312951876391,0.0030001835906922,0.0112233822393493,39138.0,43258.57142857143,50538.4126984127,0.0003982159923542,-0.0092727438219632,0.5790721723006702,60.15513370075518,677.0357142857143,,,29528.166666666668,29460.5,29532.89285714286,29568.88095238095,29171.95666666667,29344.83375,29526.222222222223,29486.726190476187,29496.3,29533.35064935065,29351.45346405229,29210.03785478548,29500.82857354923,29502.90258621008,29430.305036550497,72.597549659582,106.89345968458498,-34.29591002500298,61.26309804739254,53.55801917110364,53.390045931878795,0.9216105025266896,0.7437358777403023,0.6191357498751221,29568.88095238095,29800.96429810744,29336.79760665447,10907640.0,35.673474035345045,-5.833333333335759,59.33333333333212,23.66666666666424,-30.817839348645368,-54.19865684203137,1.002013825249748,0.9948218537988048,-39.84486629924482,0.0601548477404234,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-05-01,29516.5,29356.5,29534.0,28966.5,18070.0,0.06,CMG_RRV,-0.0001975905246874,0.0042358464888405,-0.0005925374145052,0.0014297020689969,0.0030004455609243,0.0111973329762647,37596.0,42658.09523809524,50371.5873015873,0.0005961201096861,-0.013284962444433,0.5787601626016261,59.79791794243723,679.5714285714286,,,29522.333333333332,29468.14285714286,29518.928571428572,29568.04761904762,29182.02,29341.28625,29520.388888888887,29500.72619047619,29494.114285714284,29528.588744588746,29364.96496732026,29213.437186468644,29505.306123963735,29504.99449602391,29436.68984865787,68.30464736604335,99.17569722087666,-30.871049854833306,57.73524051808737,52.437782231672635,52.50749139556207,0.7511220202572103,0.9071128527754674,0.6617712352543205,29568.04761904762,29800.781757848956,29335.31348024628,10889570.0,37.69043866192195,-5.833333333332121,-17.5,53.5,-34.16712988697371,-65.02749087919375,0.9994074625854948,0.9946252864267422,-40.20208205756277,0.0554866676515164,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-05-02,29510.666666666668,29415.666666666668,29534.0,28907.333333333332,16950.0,0.0,CMG_RRV,-0.0001976295744188,0.0016178483747977,-0.000790049886007,0.0011660527175409,0.0028817423841235,0.0109883661590607,19190.0,42864.76190476191,49648.88888888889,0.0007932280984055,-0.0172810407152651,0.5784481529025818,59.44070218411929,691.3333333333334,,,29516.5,29495.238095238095,29507.11904761905,29561.841269841272,29192.91333333333,29335.994166666664,29514.55555555555,29511.35714285714,29493.012698412695,29523.372294372293,29377.853071895428,29216.791254125408,29506.837707593146,29505.86713766126,29442.169612954815,63.6975247064438,92.08006271799007,-28.382538011546288,53.42790902504839,51.1728261348817,51.52473710542276,0.0862791076216244,0.8675416411418414,0.6332766481005728,29561.841269841272,29793.352620080364,29330.32991960218,10872620.0,37.3592459649694,-5.833333333332121,-17.5,189.66666666666788,-35.69922698524392,-70.43153445394675,0.9994073455288454,0.997993461841957,-40.55929781588072,0.051128432920211,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
