time,open,high,low,close,volume
2024-12-02,23.8,23.8,23.4,23.55,2602622
2024-12-03,23.6,23.6,23.25,23.25,2671279
2024-12-04,23.4,23.6,23.1,23.15,2536996
2024-12-05,23.15,23.8,23.0,23.8,3565224
2024-12-06,23.95,24.3,23.85,24.0,3630525
2024-12-09,24.0,24.2,24.0,24.1,1810631
2024-12-10,24.2,24.2,23.8,23.9,2624254
2024-12-11,23.9,24.05,23.7,23.75,1796861
2024-12-12,23.85,24.1,23.8,23.95,2115202
2024-12-13,23.3,23.9,23.3,23.6,1571574
2024-12-16,23.6,24.0,23.6,23.9,2225194
2024-12-17,23.9,23.95,23.35,23.45,3157971
2024-12-18,23.45,24.35,23.4,24.15,3392444
2024-12-19,23.8,24.4,23.65,24.2,4598928
2024-12-20,24.2,24.2,23.85,23.9,2329422
2024-12-23,24.0,24.2,23.7,23.7,2343367
2024-12-24,23.7,23.8,23.45,23.6,2630874
2024-12-25,23.75,24.2,23.75,23.95,3550541
2024-12-26,24.1,24.5,24.05,24.05,3792326
2024-12-27,24.15,24.2,23.65,24.1,3088713
2024-12-30,24.1,24.1,23.6,23.7,2307158
2024-12-31,23.75,23.9,23.4,23.4,2083155
2025-01-02,23.5,23.65,23.4,23.45,1618804
2025-01-03,23.65,23.9,23.4,23.5,3512718
2025-01-06,23.65,23.8,22.9,22.95,3179636
2025-01-07,23.0,23.15,21.95,22.15,5500862
2025-01-08,22.15,22.4,21.7,22.15,3841731
2025-01-09,22.2,22.45,22.15,22.15,2176129
2025-01-10,22.2,22.8,22.1,22.15,3918743
2025-01-13,22.45,22.85,22.45,22.75,2568208
2025-01-14,22.85,22.9,22.35,22.4,1913473
2025-01-15,22.4,22.55,22.1,22.4,2455157
2025-01-16,22.7,22.9,22.35,22.55,2037088
2025-01-17,22.65,23.3,22.45,23.3,4046995
2025-01-20,23.3,23.6,23.2,23.45,2718576
2025-01-21,23.45,23.7,23.15,23.5,4151665
2025-01-22,23.5,23.6,23.1,23.15,2401838
2025-01-23,23.1,23.6,23.1,23.55,2009187
2025-01-24,23.55,23.6,23.25,23.6,2189261
