Date,POT,PVB,CMG,MSN,PVD,FPT,KDH,CTG,NVB,CTS,PVS,MWG,HAG,ITD,VNM,PVC,PDR,NLG,VIC,VCB
2024-03-23,15.984253,21.36183,36.28819,85.61914,25.531967,82.05114,28.741322,32.086555,10.085875,28.262005,31.722849,45.810524,11.032929,8.779736,68.89225,13.565833,25.084352,38.49881,48.495255,59.178143
2024-03-24,16.07819,21.311148,36.488213,85.73019,25.879673,82.7662,28.916183,32.35294,9.904393,28.96,31.90241,45.896378,11.092648,8.700733,68.57239,13.609278,24.866877,38.45633,48.761463,59.306583
2024-03-25,16.14269,21.240818,36.691566,85.74323,26.364454,84.99687,29.170265,32.606297,9.89051,29.256935,31.952808,46.111755,11.116871,8.696532,68.40494,13.616827,25.143366,38.533447,49.100666,59.3939
2024-03-26,16.171316,21.194372,36.99865,86.606064,26.743465,85.19339,29.269207,32.722256,9.824666,29.438425,32.028713,46.314255,11.136005,8.708226,68.28526,13.601054,25.272318,38.49967,49.395576,59.448
2024-03-27,16.204044,21.18098,37.059196,86.114456,26.841595,85.73022,29.269863,32.82073,9.918512,29.576399,32.169537,46.287292,11.144944,8.714145,68.176315,13.622298,25.35218,38.455,49.45093,59.45751
2024-03-28,16.191984,21.149656,36.900356,85.54207,26.789469,87.31772,29.315397,32.93261,9.986065,29.654919,32.326206,46.359352,11.142964,8.755974,67.99599,13.589024,25.408758,38.312847,49.35467,59.35987
2024-03-29,16.140299,21.156904,36.992985,84.992935,26.467619,89.27987,29.350016,33.044434,9.911213,29.428446,32.333595,46.46804,11.143206,8.783703,67.91584,13.5710745,25.525417,38.182236,49.259083,59.33313
2024-03-30,16.09223,21.146097,36.887054,84.36894,26.146433,89.91384,29.218578,33.122635,9.671808,28.626833,32.14235,46.666138,11.126006,8.783274,67.90227,13.623209,25.699049,38.190083,49.197937,59.308197
2024-03-31,16.058237,21.151173,36.773785,83.869225,26.148706,88.557724,28.732878,33.16613,9.45727,28.209127,32.006306,47.088108,11.138932,8.797661,67.899704,13.56067,25.8799,38.156296,49.160557,59.245106
2024-04-01,16.00713,21.243637,36.815758,83.770294,26.293919,87.382355,28.405752,33.157253,9.351631,28.212067,31.897055,47.335224,11.162645,8.810674,67.90305,13.503262,26.072493,38.02373,49.06497,59.219223
2024-04-02,15.950009,21.34759,36.961437,83.81519,26.445326,86.07549,28.314127,33.12732,9.318253,28.270323,31.930975,47.31528,11.203926,8.834873,67.90207,13.477404,25.303247,37.837322,48.906197,59.22953
2024-04-03,15.905602,21.476282,37.25362,83.51949,26.545725,85.65788,28.29356,33.16785,9.016168,28.34349,32.091427,47.477535,11.256245,8.926019,67.90701,13.445474,24.059784,37.74898,48.865036,59.323215
2024-04-04,15.883783,21.619257,37.282154,83.041145,26.695925,85.82643,28.259903,33.187767,8.591428,28.396776,32.39057,47.439903,11.271351,8.935851,67.8974,13.424394,23.93919,37.47579,48.88227,59.366425
2024-04-05,15.887574,21.796282,36.53257,82.72118,26.86759,85.72856,28.222212,33.158367,8.24377,28.411453,32.708843,47.33809,11.266204,8.9465475,67.90175,13.438427,23.871616,37.171482,48.9519,59.348194
2024-04-06,15.897375,21.952227,36.2926,82.1245,26.933363,85.45883,28.172386,33.12697,8.142399,28.388874,32.90558,47.493095,11.283846,8.989358,67.905914,13.454442,23.737452,37.063995,48.97597,59.25396
2024-04-07,15.911264,22.07931,36.389297,81.87385,27.043787,84.84681,28.206324,33.199314,8.077444,28.270632,33.034958,47.86581,11.273879,9.031006,67.89184,13.506349,23.590933,37.03106,48.954163,59.158703
2024-04-08,15.927973,22.22276,36.548946,81.7803,27.2748,83.71885,29.222881,33.308235,8.054799,28.202951,33.141743,48.088535,11.26385,9.033096,67.86789,13.583697,23.506144,37.029152,48.9958,59.045414
2024-04-09,15.949077,22.371218,36.697144,81.753586,27.60346,82.18807,29.100208,33.382343,8.061533,28.094332,33.230602,48.182262,11.248518,9.016815,67.81303,13.59624,23.419569,36.98507,49.068596,58.948914
2024-04-10,15.981627,22.48348,36.81109,81.75238,27.945024,80.538536,28.770155,33.510567,8.096607,28.10603,33.279213,48.322556,11.274097,8.991791,67.58087,13.586833,23.35183,36.808697,49.21583,58.843376
2024-04-11,16.024551,22.55039,36.95986,81.69019,28.1349,79.36758,28.520836,33.579533,8.141835,28.15892,33.27248,48.207935,11.268382,8.966481,67.251785,13.572335,23.323473,36.69375,49.42454,58.828056
2024-04-12,16.067719,22.724506,37.134872,81.73053,28.287056,78.4244,28.491241,33.58586,8.188538,28.156355,33.213593,48.06474,11.235398,8.949293,67.05842,13.590091,23.369488,36.600662,49.62496,58.898018
2024-04-13,16.0899,22.863337,37.432865,81.690025,28.357784,78.06496,28.49267,33.303185,8.231664,28.490086,33.267517,48.178112,11.279811,8.940531,66.884224,13.622597,23.469429,36.57212,49.81,58.91008
2024-04-14,16.062891,22.980917,37.865406,81.4246,28.390003,77.95357,28.28987,32.665157,8.257536,28.607782,33.377155,48.33503,11.302585,8.93401,66.72618,13.822381,23.528133,36.45269,49.962124,58.969822
2024-04-15,16.00066,23.003675,38.248245,81.0757,28.409662,77.65818,28.024845,32.41593,8.289973,28.64018,33.444405,48.51053,11.332275,8.959535,66.63312,13.90756,23.24997,36.321507,49.903263,59.036114
2024-04-16,15.988703,22.752758,38.52206,80.561485,28.089787,76.80265,27.79285,31.722221,8.209113,28.357714,33.48649,48.645294,11.319725,9.114786,66.57997,13.655508,21.55143,36.42433,49.50404,59.024376
